"Effective Date","Securities Code","Securities Name","Securities Name(Eng.)","Exchange","CSRC Industry Code","CSRC Industry Name","CSRC Industry Name(Eng.)","CSRC Industry Code(Full)","CSRC Industry Name(Full)","CSRC Industry Name(Full)(Eng.)"
2016-03-25,300220,金运激光,Wuhan Golden Laser Co Ltd,Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300223,北京君正,Ingenic Semiconductor Co Ltd,Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300227,光韵达,Shenzhen Sunshine Laser & Electronics Technology Co Ltd,Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300232,洲明科技,Unilumin Group Co Ltd,Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300241,瑞丰光电,Shenzhen Refond Optoelectronics Co Ltd,Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300250,初灵信息,Hangzhou CNCR-IT Co Ltd,Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300256,星星科技,Zhejiang Firstar Panel Technology Co Ltd,Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300269,联建光电,Shenzhen Liantronics Co Ltd,Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300270,中威电子,OB Telecom Electronics Co Ltd,Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300282,汇冠股份,"Beijing IRTOUCH Systems Co., Ltd.",Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300292,吴通控股,"Wutong Holding Group CO.,LTD",Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300296,利亚德,"Leyard Optoelectronic Co.,Ltd.",Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300301,长方集团,"SHENZHEN CHANGFANG GROUP Co., LTD.",Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300303,聚飞光电,"SHENZHEN JUFEI OPTOELECTRONICS CO.,LTD.",Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300319,麦捷科技,"SHENZHEN MICROGATE TECHNOLOGY CO., LTD",Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300322,硕贝德,"Huizhou Speed Wireless Technology Co., Limited",Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300323,华灿光电,HC SemiTek Corporation,Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300327,中颖电子,Sino Wealth Electronic Ltd.,Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300331,苏大维格,"SVG OPTRONICS CO., LTD",Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300340,科恒股份,"Jiangmen Kanhoo Industry Co., Ltd.",Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300346,南大光电,"Jiangsu Nata Opto-electronic Material Co.,Ltd",Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300351,永贵电器,"Zhejiang Yonggui Electric Equipment Co.,LTD.",Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300353,东土科技,"Kyland Technology Co., Ltd.",Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300367,东方网力,"NetPosa Technologies, Ltd.",Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300373,扬杰科技,"Yangzhou Yangjie Electronic Technology Co.,Ltd",Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300389,艾比森,"Shenzhen Absen Optoelectronic Co., Ltd.",Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300390,天华超净,"SuZhou TA&A Ultra Clean Technology Co., LTD.",Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300393,中来股份,"Jolywood (Suzhou) Sunwatt Co., LTD.",Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300394,天孚通信,"Suzhou TFC Optical Communication Co., Ltd.",Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300397,天和防务,"Xi'an Tian He Defense Technology CO.,LTD",Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300408,三环集团,"CHAOZHOU THREE-CIRCLE(GROUP)CO.,LTD",Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300414,中光防雷,"Sichuan Zhongguang Lightning Protection Technologies Co., Ltd.",Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300433,蓝思科技,"Lens Technology Co., Ltd.",Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300449,汉邦高科,Beijing Hanbang Technology Corp.,Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300455,康拓红外,Beijing Ctrowell Technology Corporation Limited,Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300456,耐威科技,NAVTECH INC.,Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300458,全志科技,"All Winner Technology Co., Ltd.",Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300460,惠伦晶体,"Guangdong Failong Crystal Technology Co., LTD.",Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300476,胜宏科技,"Victory Giant Technology (HuiZhou)Co.,Ltd.",Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300479,神思电子,"Shandong Synthesis Electronic Technology Co.,Ltd.",Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,300502,新易盛,"Eoptolink Technology Inc., Ltd",Shenzhen,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,600060,海信电器,Hisense Electric Co Ltd,Shanghai,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,600074,保千里,"Jiangsu Protruly Vision Technology Group Co., Ltd.",Shanghai,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,600083,博信股份,"Guangdong Boxin Investing & Holdings Co.,Ltd",Shanghai,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,600100,同方股份,Tsinghua Tongfang Co Ltd,Shanghai,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,600118,中国卫星,China Spacesat Co Ltd,Shanghai,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,600130,波导股份,Ningbo Bird Co Ltd,Shanghai,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,600151,航天机电,Shanghai Aerospace Automobile Electromechanical Co Ltd,Shanghai,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,600171,上海贝岭,Shanghai Belling Corp Ltd,Shanghai,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,600183,生益科技,"Shengyi Technology Co.,Ltd.",Shanghai,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,600198,大唐电信,Datang Telecom Technology Co Ltd,Shanghai,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,600234,山水文化,"Guanghe landscape Culture Communication Co., Ltd, ShanXi",Shanghai,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,600237,铜峰电子,Anhui Tongfeng Electronics Co Ltd,Shanghai,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,600271,航天信息,"Aisino Co.,Ltd",Shanghai,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,600288,大恒科技,Daheng New Epoch Technology Inc,Shanghai,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,600330,天通股份,TDG Holding Co Ltd,Shanghai,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
2016-03-25,600345,长江通信,Wuhan Yangtze Communication Industry Group Co Ltd,Shanghai,C,制造业,Manufacturing,39,计算机、通信和其他电子设备制造业,Computer、Communications and other electronic equipment manufacturing
